date,baseline,ridge,rf,extra,hgb,best_model,best_p80_low,best_p80_high,best_p95_low,best_p95_high
2027-01-27,4.2148,4.340053928956381,4.644925490032046,4.296311298609069,4.297428991409084,ridge_delta,,,,
2027-01-28,4.2148,4.340270188416038,4.64742106142431,4.296085215791277,4.2978078216459075,ridge_delta,,,,
2027-01-29,4.2148,4.340354641941078,4.649655015588479,4.295711850634762,4.29692666054615,ridge_delta,,,,
2027-02-01,4.2148,4.340950347161268,4.652237915511193,4.2958697192989925,4.296234151874665,ridge_delta,,,,
2027-02-02,4.2148,4.3414251099093955,4.654875897405947,4.296175545402895,4.296617324491865,ridge_delta,,,,
2027-02-03,4.2148,4.3417687092358115,4.656416151966607,4.29631451952341,4.296542720375074,ridge_delta,,,,
2027-02-04,4.2148,4.341980200221561,4.65579454460439,4.296088436705618,4.296921550611898,ridge_delta,,,,
2027-02-05,4.2148,4.342059900295909,4.655222262473245,4.295715071549102,4.29604038951214,ridge_delta,,,,
2027-02-08,4.2148,4.342650866097202,4.6549512222195,4.295872940213333,4.295859509587562,ridge_delta,,,,
2027-02-09,4.2148,4.343120898960911,4.654709634860902,4.296178766317236,4.296212230968532,ridge_delta,,,,
